,subject,timeLock,index,yPredicted,y,intercept,trialIDtimeLock,r2
1978,13.0,-0.5500000000000052,14938.0,0.08974394213339996,0.01164968817861968,0.28069153551643483,249.0,0.15010074107037796
1979,13.0,-0.5250000000000052,14939.0,0.0579604244319133,-0.03442533160903382,0.28069153551643483,249.0,0.15010074107037796
1980,13.0,-0.5000000000000053,14940.0,0.02461917883277497,-0.07893549010077912,0.28069153551643483,249.0,0.15010074107037796
1981,13.0,-0.4750000000000054,14941.0,-0.003264789176510264,-0.11671711197235514,0.28069153551643483,249.0,0.15010074107037796
1982,13.0,-0.4500000000000055,14942.0,-0.024025942886595913,-0.14226042342308817,0.28069153551643483,249.0,0.15010074107037796
1983,13.0,-0.4250000000000056,14943.0,-0.0387695358221271,-0.1547492893632971,0.28069153551643483,249.0,0.15010074107037796
1984,13.0,-0.4000000000000057,14944.0,-0.04717089655724966,-0.15796579322043477,0.28069153551643483,249.0,0.15010074107037796
1985,13.0,-0.3750000000000058,14945.0,-0.04845331526396729,-0.15566598323494743,0.28069153551643483,249.0,0.15010074107037796
1986,13.0,-0.35000000000000586,14946.0,-0.04951007327731942,-0.1522545096822792,0.28069153551643483,249.0,0.15010074107037796
1987,13.0,-0.32500000000000595,14947.0,-0.04859336693633111,-0.148164823648035,0.28069153551643483,249.0,0.15010074107037796
1988,13.0,-0.30000000000000604,14948.0,-0.04537526983548732,-0.1417931202809124,0.28069153551643483,249.0,0.15010074107037796
1989,13.0,-0.27500000000000613,14949.0,-0.0382766581733202,-0.13277218985203404,0.28069153551643483,249.0,0.15010074107037796
1990,13.0,-0.2500000000000062,14950.0,-0.03222160315404475,-0.1245979057226203,0.28069153551643483,249.0,0.15010074107037796
1991,13.0,-0.2250000000000063,14951.0,-0.026129915116089798,-0.12043441231448215,0.28069153551643483,249.0,0.15010074107037796
1992,13.0,-0.2000000000000064,14952.0,-0.02490491043739017,-0.12156321123944062,0.28069153551643483,249.0,0.15010074107037796
1993,13.0,-0.17500000000000648,14953.0,-0.022936780837998463,-0.12214739358766101,0.28069153551643483,249.0,0.15010074107037796
1994,13.0,-0.15000000000000657,14954.0,-0.016138895200907857,-0.1138147332323093,0.28069153551643483,249.0,0.15010074107037796
1995,13.0,-0.12500000000000666,14955.0,0.004356200792845057,-0.09129649356978116,0.28069153551643483,249.0,0.15010074107037796
1996,13.0,-0.10000000000000675,14956.0,0.037884016537668555,-0.05263379185124506,0.28069153551643483,249.0,0.15010074107037796
1997,13.0,-0.07500000000000684,14957.0,0.08247376212719838,-0.004688298136581913,0.28069153551643483,249.0,0.15010074107037796
1998,13.0,-0.05000000000000693,14958.0,0.12867219533456276,0.041672188518391926,0.28069153551643483,249.0,0.15010074107037796
1999,13.0,-0.025000000000007017,14959.0,0.16904625494717238,0.0773954966258208,0.28069153551643483,249.0,0.15010074107037796
2000,13.0,0.0,14960.0,0.19359476600324793,0.09544740546367575,0.28069153551643483,249.0,0.15010074107037796
2001,13.0,0.024999999999992806,14961.0,0.19911925376122,0.09510001906029457,0.28069153551643483,249.0,0.15010074107037796
2002,13.0,0.04999999999999272,14962.0,0.18413830047477137,0.07818963316215279,0.28069153551643483,249.0,0.15010074107037796
2003,13.0,0.07499999999999263,14963.0,0.14925850226463272,0.04685817466974634,0.28069153551643483,249.0,0.15010074107037796
2004,13.0,0.09999999999999254,14964.0,0.09921118356995068,0.00241724919966959,0.28069153551643483,249.0,0.15010074107037796
2005,13.0,0.12499999999999245,14965.0,0.03958877061203211,-0.05150167343897521,0.28069153551643483,249.0,0.15010074107037796
2006,13.0,0.14999999999999236,14966.0,-0.022469058840478805,-0.11136907957571157,0.28069153551643483,249.0,0.15010074107037796
2007,13.0,0.17499999999999227,14967.0,-0.07695076056695792,-0.16680016051103,0.28069153551643483,249.0,0.15010074107037796
2008,13.0,0.19999999999999218,14968.0,-0.11428345460670518,-0.20693293881604494,0.28069153551643483,249.0,0.15010074107037796
2009,13.0,0.2249999999999921,14969.0,-0.1280905727840062,-0.22308538485591778,0.28069153551643483,249.0,0.15010074107037796
2010,13.0,0.249999999999992,14970.0,-0.11811233881273492,-0.2136646444688259,0.28069153551643483,249.0,0.15010074107037796
2011,13.0,0.2749999999999919,14971.0,-0.08757844583919842,-0.18528793573941307,0.28069153551643483,249.0,0.15010074107037796
2012,13.0,0.29999999999999183,14972.0,-0.04710405955669346,-0.1470668592305547,0.28069153551643483,249.0,0.15010074107037796
2013,13.0,0.32499999999999174,14973.0,-0.007093922846545436,-0.10913087054251719,0.28069153551643483,249.0,0.15010074107037796
2014,13.0,0.34999999999999165,14974.0,0.027095387064401913,-0.07620092764975855,0.28069153551643483,249.0,0.15010074107037796
2015,13.0,0.37499999999999156,14975.0,0.053858653025549576,-0.048056303136067666,0.28069153551643483,249.0,0.15010074107037796
2016,13.0,0.3999999999999915,14976.0,0.0674639328649473,-0.020831096673060625,0.28069153551643483,249.0,0.15010074107037796
2017,13.0,0.4249999999999914,14977.0,0.06792216382103648,0.005165636632737041,0.28069153551643483,249.0,0.15010074107037796
2018,13.0,0.4499999999999913,14978.0,0.061271015062994795,0.02442697326069913,0.28069153551643483,249.0,0.15010074107037796
2019,13.0,0.4749999999999912,14979.0,0.058560582616404976,0.035314148925386174,0.28069153551643483,249.0,0.15010074107037796
2020,13.0,0.4999999999999911,14980.0,0.05877748369979602,0.04221041800345732,0.28069153551643483,249.0,0.15010074107037796
2021,13.0,0.524999999999991,14981.0,0.06236457625499821,0.052229534698093744,0.28069153551643483,249.0,0.15010074107037796
2022,13.0,0.5499999999999909,14982.0,0.06891954852927656,0.0757602347339833,0.28069153551643483,249.0,0.15010074107037796
2023,13.0,0.5749999999999909,14983.0,0.07876597437779564,0.11761189068107056,0.28069153551643483,249.0,0.15010074107037796
2024,13.0,0.5999999999999908,14984.0,0.10597461310149396,0.1781912761636812,0.28069153551643483,249.0,0.15010074107037796
2025,13.0,0.6249999999999907,14985.0,0.16439115725917242,0.2489375003274391,0.28069153551643483,249.0,0.15010074107037796
2026,13.0,0.6499999999999906,14986.0,0.2310790848806939,0.31540616621407347,0.28069153551643483,249.0,0.15010074107037796
2027,13.0,0.6749999999999905,14987.0,0.28174913018239717,0.36613631924574563,0.28069153551643483,249.0,0.15010074107037796
2028,13.0,0.6999999999999904,14988.0,0.3128147080083226,0.3987616227662831,0.28069153551643483,249.0,0.15010074107037796
2029,13.0,0.7249999999999903,14989.0,0.32892799617697427,0.420103193689326,0.28069153551643483,249.0,0.15010074107037796
2030,13.0,0.7499999999999902,14990.0,0.341643011239698,0.4404974437520591,0.28069153551643483,249.0,0.15010074107037796
2031,13.0,0.7749999999999901,14991.0,0.3609293098105866,0.46881619699409266,0.28069153551643483,249.0,0.15010074107037796
2032,13.0,0.79999999999999,14992.0,0.39291641158227925,0.5088683001362344,0.28069153551643483,249.0,0.15010074107037796
2033,13.0,0.82499999999999,14993.0,0.43661812025316976,0.5600933857202133,0.28069153551643483,249.0,0.15010074107037796
2034,13.0,0.8499999999999899,14994.0,0.4889027362241975,0.6164509406318148,0.28069153551643483,249.0,0.15010074107037796
2035,13.0,0.8749999999999898,14995.0,0.54344099781582,0.6718261192099224,0.28069153551643483,249.0,0.15010074107037796
2036,13.0,0.8999999999999897,14996.0,0.5940368348076468,0.720770198020069,0.28069153551643483,249.0,0.15010074107037796
2037,13.0,0.9249999999999896,14997.0,0.6356768145113755,0.7551725591531635,0.28069153551643483,249.0,0.15010074107037796
2038,13.0,0.9499999999999895,14998.0,0.6632006950861737,0.7709505255590993,0.28069153551643483,249.0,0.15010074107037796
2039,13.0,0.9749999999999894,14999.0,0.6735575633803761,0.764765080011396,0.28069153551643483,249.0,0.15010074107037796
2040,13.0,0.9999999999999893,15000.0,0.6674594250222816,0.7399425954311021,0.28069153551643483,249.0,0.15010074107037796
2041,13.0,1.0249999999999893,15001.0,0.651699891455419,0.7097041878767731,0.28069153551643483,249.0,0.15010074107037796
2042,13.0,1.0499999999999892,15002.0,0.6342724046820497,0.6866025694428594,0.28069153551643483,249.0,0.15010074107037796
2043,13.0,1.074999999999989,15003.0,0.6267159013700377,0.684193894383296,0.28069153551643483,249.0,0.15010074107037796
